speech_id,url,title,author,date,year,word_count,jurisdiction,jurisdiction_category,country_method,institution_alias,inflation_mentioned,inflation_persistence,persistence_pattern,persistence_phrase,policy_clause_count,hawkishness_score,tone_mixedness,tone_signal_strength,tone_valid,tone_label
0825db52070a9f5c,https://www.bis.org/review/r991118c.pdf,"Bank of Japan's November report of recent economic and financial developments (Central Bank Articles and Speeches, 15 Nov 1999)",Bank of Japan,1999-11-15 00:00:00,1999,1092,Japan,national,institution_alias,Bank of Japan,False,False,,,10,0.24939038,0.49878076,0.49653430,True,dovish
c8370d9a5926ee60,https://www.bis.org/review/r991118b.pdf,"Mr Bergström elucidates the economic situation in Sweden (Central Bank Articles and Speeches, 18 Nov 1999)",Mr Villy Bergström,1999-11-18 00:00:00,1999,3278,Sweden,national,institution_alias,Sveriges Riksbank,True,False,,,69,0.68119422,0.63761157,0.57228325,True,hawkish
bf446f2291a23100,https://www.bis.org/review/r991118a.pdf,"Mr McDonough focuses on issues related to his responsibilities as Chairman of the Basel Committee on Banking Supervision (Central Bank Articles and Speeches, 17 Nov 1999)",William J McDonough,1999-11-17 00:00:00,1999,4593,United States,national,institution_alias,Federal Reserve Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
a40a03d6c632ef73,https://www.bis.org/review/r991115d.pdf,"Mr Noyer considers some consequences of globalisation for policymakers and the conduct of monetary policy (Central Bank Articles and Speeches, 11 Nov 1999)",Christian Noyer,1999-11-11 00:00:00,1999,2278,European Union,supranational,institution_alias,European Central Bank,True,False,,,29,0.46855189,0.93710377,0.33205890,True,balanced
6b440365bd67bfc6,https://www.bis.org/review/r991115c.pdf,"Mr Repse gives a short speech on monetary policy in Latvia and exchange rate strategies (Central Bank Articles and Speeches, 11 Nov 1999)",Einars Repse,1999-11-11 00:00:00,1999,820,Latvia,national,institution_alias,Bank of Latvia,True,False,,,5,0.28887630,0.57775260,0.48963616,True,dovish
2e594b6c80e750ce,https://www.bis.org/review/r991115b.pdf,"Mr Macfarlane comments on monetary policy in Australia (Central Bank Articles and Speeches, 11 Nov 1999)",Ian J Macfarlane,1999-11-11 00:00:00,1999,2586,Australia,national,institution_alias,Reserve Bank of Australia,True,True,second_round_or_deanchoring,second round effects,60,0.56760598,0.86478805,0.57431634,True,hawkish
d65a57895aec24e9,https://www.bis.org/review/r991115a.pdf,"Mr Duisenberg presents a few observations about the challenges facing the European Union in the years ahead (Central Bank Articles and Speeches, 11 Nov 1999)",Willem F Duisenberg,1999-11-11 00:00:00,1999,4438,European Union,supranational,institution_alias,European Central Bank,True,False,,,16,0.43352962,0.86705923,0.36596323,True,dovish
f99e4f0bc078fea3,https://www.bis.org/review/r991111c.pdf,"Mr Brash gives an address on the development of international standards (Central Bank Articles and Speeches, 11 Nov 1999)",Donald T Brash,1999-11-11 00:00:00,1999,2469,New Zealand,national,institution_alias,Reserve Bank of New Zealand,False,False,,,1,0.31147454,0.62294909,0.28488086,True,dovish
f62fd03ebdc87d91,https://www.bis.org/review/r991111b.pdf,Mr Repse describes general economic developments and banking in Latvia,Einars Repse,1999-10-15 00:00:00,1999,2060,Latvia,national,institution_alias,Bank of Latvia,True,False,,,12,0.41793554,0.83587108,0.45137538,True,dovish
e4b9221a4ee8ee0f,https://www.bis.org/review/r991111a.pdf,Mr Gjedrem focuses on the issue of financial stability: experiences and challenges,Svein Gjedrem,1999-10-21 00:00:00,1999,4591,Norway,national,institution_alias,Central Bank of Norway,True,False,,,24,0.66033120,0.67933760,0.53253281,True,hawkish
99b5e5baaba7e4dc,https://www.bis.org/review/r991109c.pdf,"Mr Duisenberg looks at the euro and a dynamic Europe (Central Bank Articles and Speeches, 5 Nov 1999)",Willem F Duisenberg,1999-11-05 00:00:00,1999,1794,European Union,supranational,institution_alias,European Central Bank,True,False,,,32,0.42215308,0.84430615,0.46991258,True,dovish
9c0bfee8f9019cb1,https://www.bis.org/review/r991109b.pdf,"Mr Duisenberg discusses the challenges posed by economic divergences in the euro area: the consequences for economic policies (Central Bank Articles and Speeches, 5 Nov 1999)",Willem F Duisenberg,1999-11-05 00:00:00,1999,2578,European Union,supranational,institution_alias,European Central Bank,True,True,second_round_or_deanchoring,second-round effects,40,0.62308033,0.75383934,0.46762233,True,hawkish
5436673235a76d59,https://www.bis.org/review/r991109a.pdf,"Mr Duisenberg reports on the outcome of the latest meeting of the ECB Governing Council (Central Bank Articles and Speeches, 4 Nov 1999)",Willem F Duisenberg,1999-11-04 00:00:00,1999,1455,European Union,supranational,institution_alias,European Central Bank,True,False,,,20,0.67696957,0.64606086,0.70873465,True,hawkish
8aeb95fa00f8492f,https://www.bis.org/review/r991108b.pdf,"Mr Mboweni addresses the topic 'signals from the markets: does the yield curve contain useful information for the Reserve Bank?' (Central Bank Articles and Speeches, 2 Nov 1999)",T T Mboweni,1999-11-02 00:00:00,1999,3043,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,79,0.62983717,0.74032566,0.57483300,True,hawkish
e9840987950b949d,https://www.bis.org/review/r991108a.pdf,"Mr Thiessen reviews the challenges for Canadian monetary policy in the Year 2000 (Central Bank Articles and Speeches, 2 Nov 1999)",Gordon Thiessen,1999-11-02 00:00:00,1999,2422,Canada,national,institution_alias,Bank of Canada,True,False,,,40,0.56721533,0.86556935,0.57353504,True,hawkish
07e3a8e69775a757,https://www.bis.org/review/r991105a.pdf,"Mr Gjedrem reports on the Norwegian economy and monetary policy in Norway (Central Bank Articles and Speeches, 28 Oct 1999)",Svein Gjedrem,1999-10-28 00:00:00,1999,5367,Norway,national,institution_alias,Norges Bank,True,False,,,77,0.52726877,0.94546245,0.51275644,True,balanced
65234a73d77a8272,https://www.bis.org/review/r991103a.pdf,"Mr Yam looks towards a stronger financial system in Hong Kong (Central Bank Articles and Speeches, 29 Oct 1999)",Joseph Yam,1999-10-29 00:00:00,1999,5235,Hong Kong SAR,territory,institution_alias,Hong Kong Monetary Authority,False,False,,,3,0.25933350,0.51866701,0.64981862,True,dovish
3f2d093ff383e8b0,https://www.bis.org/review/r991102b.pdf,"Mr Ferguson looks at financial market lessons for bankers and bank supervisors (Central Bank Articles and Speeches, 28 Oct 1999)",Roger W Ferguson,1999-10-28 00:00:00,1999,3219,United States,national,institution_alias,Federal Reserve System,False,False,,,2,0.72798935,0.54402129,0.48710109,True,hawkish
fa9d985444b7902f,https://www.bis.org/review/r991102a.pdf,"Mr I J Macfarlane lectures on monetary policy in economic expansions (Central Bank Articles and Speeches, 27 Oct 1999)",Ian J Macfarlane,1999-10-27 00:00:00,1999,3064,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,48,0.53647254,0.92705492,0.51687894,True,balanced
5d5170ac19f55657,https://www.bis.org/review/r991101b.pdf,"Mr Hartmann reports on central bank involvement in the design, operation and oversight of payment systems",Wendelin Hartmann,1999-10-08 00:00:00,1999,2188,Germany,national,institution_alias,Deutsche Bundesbank,True,False,,,4,0.47504078,0.95008155,0.30169273,True,balanced
77e85b236f0200d7,https://www.bis.org/review/r991101a.pdf,"Mr Bäckström gives his perspective on Sweden's economy and looks at factors that contribute to long-term growth (Central Bank Articles and Speeches, 27 Oct 1999)",Urban Bäckström,1999-10-27 00:00:00,1999,3197,Sweden,national,institution_alias,Sveriges Riksbank,True,False,,,20,0.44760100,0.89520200,0.56222064,True,dovish
08585415180a2d28,https://www.bis.org/review/r991029b.pdf,"Mr Lee comments on what Singapore and other Asian countries are doing in post-crisis Asia (Central Bank Articles and Speeches, 26 Oct 1999)",Lee Hsien Loong,1999-10-26 00:00:00,1999,2536,Singapore,national,institution_alias,Monetary Authority of Singapore,True,False,,,2,0.33698934,0.67397867,0.81853113,True,dovish
2e6a96a1637682e1,https://www.bis.org/review/r991029a.pdf,"Mr Gunnarsson touches on a number of topics including developments in the Icelandic economy, the financial system and financial supervision (Central Bank Articles and Speeches, 22 Oct 1999)",Birgir Ísleifur Gunnarsson,1999-10-22 00:00:00,1999,3119,Iceland,national,institution_alias,Central Bank of Iceland,True,False,,,27,0.49513044,0.99026089,0.51529095,True,balanced
dfb03482bca41f6a,https://www.bis.org/review/r991027b.pdf,"Mr Noyer focuses on the challenges in Europe as seen from the point of view of the European Central Bank (Central Bank Articles and Speeches, 26 Oct 1999)",Christian Noyer,1999-10-26 00:00:00,1999,4991,European Union,supranational,institution_alias,European Central Bank,True,False,,,46,0.46913652,0.93827305,0.44865894,True,balanced
b715e8365fa2851e,https://www.bis.org/review/r991027a.pdf,"Mr Duisenberg presents the ECB's Annual Report 1998 to the European Parliament (Central Bank Articles and Speeches, 26 Oct 1999)",Willem F Duisenberg,1999-10-26 00:00:00,1999,3076,European Union,supranational,institution_alias,European Central Bank,True,False,,,24,0.54794366,0.90411267,0.43417991,True,balanced
0f47a12c97899185,https://www.bis.org/review/r991026b.pdf,"Mr Remsperger addresses the imbalances in global savings and analyses the savings process and investment structure in Germany (Central Bank Articles and Speeches, 21 Oct 1999)",Hermann Remsperger,1999-10-21 00:00:00,1999,4439,Germany,national,institution_alias,Deutsche Bundesbank,True,False,,,18,0.38500324,0.77000649,0.67255569,True,dovish
372211cec207fbb0,https://www.bis.org/review/r991026a.pdf,"Mr Stark discusses how the euro will change the world of finance (Central Bank Articles and Speeches, 25 Oct 1999)",Jürgen Stark,1999-10-25 00:00:00,1999,3070,Germany,national,institution_alias,Deutsche Bundesbank,False,False,,,8,0.41061898,0.82123797,0.58602095,True,dovish
f2a0d8ded040e063,https://www.bis.org/review/r991022c.pdf,"Mr Grenville looks at the international reform agenda and focuses on bailing-in the private sector (Central Bank Articles and Speeches, 20 Oct 1999)",Stephen Grenville,1999-10-20 00:00:00,1999,2131,Australia,national,institution_alias,Reserve Bank of Australia,False,False,,,2,0.77489865,0.45020270,0.66763963,True,hawkish
b15f688d60427a7e,https://www.bis.org/review/r991022b.pdf,"Mr Quaden addresses the impact of the single currency on the financial markets and looks at the international role of the euro (Central Bank Articles and Speeches, 14 Oct 1999)",Guy Quaden,1999-10-14 00:00:00,1999,2944,Belgium,national,institution_alias,National Bank of Belgium,True,False,,,31,0.45913433,0.91826866,0.44425254,True,balanced
a3251dc71be0ad37,https://www.bis.org/review/r991022a.pdf,"Mr Greenspan asks whether efficient financial markets mitigate financial crisis (Central Bank Articles and Speeches, 19 Oct 1999)",Alan Greenspan,1999-10-19 00:00:00,1999,2823,United States,national,institution_alias,Federal Reserve System,False,False,,,4,0.35273891,0.70547783,0.44043921,True,dovish
77aff16ce7ec7e2f,https://www.bis.org/review/r991021b.pdf,"Mr Nyberg comments on how EMU may affect the Swedish housing loan market and its financing (Central Bank Articles and Speeches, 14 Oct 1999)",Lars Nyberg,1999-10-14 00:00:00,1999,3403,Sweden,national,institution_alias,Sveriges Riksbank,False,False,,,11,0.33117915,0.66235830,0.67615325,True,dovish
b7054502a30701a6,https://www.bis.org/review/r991021a.pdf,"Mr Duisenberg gives some views from the European Central Bank on EU enlargement (Central Bank Articles and Speeches, 15 Oct 1999)",Willem F Duisenberg,1999-10-15 00:00:00,1999,4118,European Union,supranational,institution_alias,European Central Bank,True,False,,,15,0.50881277,0.98237447,0.47895202,True,balanced
0dd7943d052ac33e,https://www.bis.org/review/r991019c.pdf,"Bank of Japan's October report of recent economic and financial developments (Central Bank Articles and Speeches, 15 Oct 1999)",Bank of Japan,1999-10-15 00:00:00,1999,1077,Japan,national,institution_alias,Bank of Japan,False,False,,,10,0.23625519,0.47251037,0.48781478,True,dovish
4722ba4ec0b6b1b4,https://www.bis.org/review/r991019b.pdf,"Mr Duisenberg reviews the first year of experience with the Eurosystem's monetary policy strategy (Central Bank Articles and Speeches, 11 Oct 1999)",Willem F Duisenberg,1999-10-11 00:00:00,1999,4204,European Union,supranational,institution_alias,European Central Bank,True,False,,,92,0.50578342,0.98843315,0.38179250,True,balanced
5e2b813637261d9d,https://www.bis.org/review/r991019a.pdf,"Mr Greenspan examines the sources of financial risk and the challenges faced by risk managers (Central Bank Articles and Speeches, 14 Oct 1999)",Alan Greenspan,1999-10-14 00:00:00,1999,2092,United States,national,institution_alias,Federal Reserve System,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
9ceec7f56f54ba83,https://www.bis.org/review/r991015b.pdf,"Mr King speaks about interest rates, policy and the UK economy (Central Bank Articles and Speeches, 11 Oct 1999)",Mervyn King,1999-10-11 00:00:00,1999,3708,United Kingdom,national,institution_alias,Bank of England,True,False,,,74,0.51734495,0.96531010,0.53561084,True,balanced
eb7222de2a425d13,https://www.bis.org/review/r991015a.pdf,"Mr Heikensten reviews policy developments and changes affecting Sveriges Riksbank, and assesses the current situation and outlook (Central Bank Articles and Speeches, 12 Oct 1999)",Lars Heikensten,1999-10-12 00:00:00,1999,4449,Sweden,national,speaker_fallback,,True,False,,,100,0.55857037,0.88285926,0.48740279,True,hawkish
deb2ac057a4226f0,https://www.bis.org/review/r991014a.pdf,"Mr Meyer discusses the new challenges for monetary policy identified at the Jackson Hole conference (Central Bank Articles and Speeches, 12 Oct 1999)",Laurence H Meyer,1999-10-12 00:00:00,1999,8424,United States,national,institution_alias,Federal Reserve System,True,False,,,100,0.47039811,0.94079621,0.50534063,True,balanced
a35b00b39b6eb709,https://www.bis.org/review/r991013c.pdf,"Mr Erçel reports on developments in the Turkish economy in the light of the recent disinflation efforts (Central Bank Articles and Speeches, 28 Sep 1999)",Gazi Erçel,1999-09-28 00:00:00,1999,2359,Türkiye,national,institution_alias,Central Bank of the Republic of Turkey,True,False,,,26,0.47985597,0.95971195,0.52776160,True,balanced
560c83c1c309396c,https://www.bis.org/review/r991013b.pdf,"Mr Mboweni discusses e-money and its impact on the central bank's operations (Central Bank Articles and Speeches, 11 Oct 1999)",T T Mboweni,1999-10-11 00:00:00,1999,2956,South Africa,national,institution_alias,South African Reserve Bank,False,False,,,15,0.39659140,0.79318280,0.31591570,True,dovish
9db0576da6b80d45,https://www.bis.org/review/r991013a.pdf,"Mr Greenspan looks at the evolution of bank supervision (Central Bank Articles and Speeches, 11 Oct 1999)",Alan Greenspan,1999-10-11 00:00:00,1999,2274,United States,national,institution_alias,Federal Reserve System,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
6a94446265d5bbcc,https://www.bis.org/review/r991012c.pdf,Mr Carse speaks about the regulatory framework of e-banking,David Carse,1999-10-11 22:00:00,1999,3821,Hong Kong SAR,territory,institution_alias,Hong Kong Monetary Authority,False,False,,,2,0.31744519,0.63489038,0.50399697,True,dovish
b45cd36377d47b62,https://www.bis.org/review/r991012b.pdf,"Mr Duisenberg and Mr Noyer report on the outcome of the latest meeting of the ECB Governing Council (Central Bank Articles and Speeches, 7 Oct 1999)",Willem F Duisenberg,1999-10-07 00:00:00,1999,1535,European Union,supranational,institution_alias,European Central Bank,True,False,,,12,0.76262043,0.47475914,0.53765074,True,hawkish
